2023-04-18 06:05:03.052334,4.27,13.8,21.205,25.278,4.715,23.064,33.149,34.996,35.396
2023-04-18 06:10:02.358383,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 06:15:02.742685,3.8,10.602,15.852,18.74,8.744,22.512,29.674,30.985,31.27
2023-04-18 06:20:03.227383,3.134,9.119,13.748,16.295,6.193,18.12,24.431,25.587,25.839
2023-04-18 06:25:02.590088,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 06:30:02.965728,3.682,9.794,14.499,17.087,9.763,22.373,28.795,29.971,30.227
2023-04-18 06:35:02.326929,4.046,12.277,18.655,22.164,6.634,22.801,31.494,33.085,33.431
2023-04-18 06:40:02.690081,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 06:45:03.059135,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 06:50:02.363464,3.134,9.119,13.748,16.295,6.193,18.12,24.431,25.587,25.839
2023-04-18 06:55:02.677999,4.086,12.546,19.106,22.714,6.295,22.847,31.786,33.423,33.778
2023-04-18 07:00:02.995497,3.134,9.119,13.748,16.295,6.193,18.12,24.431,25.587,25.839
2023-04-18 07:05:02.307822,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 07:10:02.617189,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 07:15:02.936781,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 07:20:02.303088,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 07:25:02.616533,3.373,10.75,16.479,19.63,4.137,18.401,26.204,27.633,27.943
2023-04-18 07:30:03.000107,3.956,8.602,12.126,14.064,15.685,26.305,31.131,32.015,32.209
2023-04-18 07:35:02.370860,4.095,12.608,19.21,22.841,6.217,22.858,31.853,33.501,33.858
2023-04-18 07:40:02.723416,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 07:45:03.094301,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 07:50:02.472731,3.592,12.243,18.977,22.681,2.257,18.658,27.826,29.505,29.868
2023-04-18 07:55:02.849328,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
